SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,AOD,STT,DLY,DLY_RATE,CNT
2019,9,27,금,ARP3,ARP1,L,L1706,D,8:45,,,38
2019,9,27,금,ARP3,ARP8,L,L1901,A,10:25,,,30
2019,9,27,금,ARP8,ARP3,L,L1901,D,9:30,,,4
2019,9,27,금,ARP6,ARP3,J,J1955,A,11:10,,,6
2019,9,27,금,ARP3,ARP6,J,J1955,D,10:05,,,31
2019,9,27,금,ARP3,ARP1,L,L1707,A,10:55,,,31
2019,9,27,금,ARP1,ARP3,L,L1707,D,9:45,,,21
2019,9,27,금,ARP1,ARP3,L,L1734,A,21:40,,,21
2019,9,27,금,ARP3,ARP1,L,L1734,D,20:30,,,36
2019,9,27,금,ARP8,ARP3,L,L1902,A,8:55,,,1
2019,9,27,금,ARP3,ARP8,L,L1902,D,8:05,,,30
2019,9,27,금,ARP3,ARP6,J,J1956,A,15:20,,,35
2019,9,27,금,ARP6,ARP3,J,J1956,D,14:15,,,2
2019,9,27,금,ARP1,ARP3,L,L1708,A,11:10,,,18
2019,9,27,금,ARP3,ARP1,L,L1708,D,10:00,,,29
2019,9,27,금,ARP3,ARP1,L,L1735,A,20:00,,,33
2019,9,27,금,ARP1,ARP3,L,L1735,D,18:50,,,32
2019,9,27,금,ARP3,ARP8,L,L1903,A,12:55,,,27
2019,9,27,금,ARP8,ARP3,L,L1903,D,12:10,,,4
2019,9,27,금,ARP6,ARP3,J,J1957,A,13:35,,,2
2019,9,27,금,ARP1,ARP3,L,L1736,A,22:15,,,18
2019,9,27,금,ARP3,ARP1,L,L1736,D,21:05,,,36
2019,9,27,금,ARP8,ARP3,L,L1904,A,11:40,,,3
2019,9,27,금,ARP3,ARP8,L,L1904,D,10:50,,,32
2019,9,27,금,ARP3,ARP6,J,J1957,D,12:30,,,28
2019,9,27,금,ARP1,ARP3,L,L1710,A,12:15,,,20
2019,9,27,금,ARP3,ARP1,L,L1710,D,11:05,,,33
2019,9,27,금,ARP3,ARP4,L,L1801,A,7:20,,,10
2019,9,27,금,ARP4,ARP3,L,L1801,D,6:20,,,1
2019,9,27,금,ARP3,ARP8,L,L1905,A,17:15,,,38
2019,9,27,금,ARP8,ARP3,L,L1905,D,16:30,,,3
2019,9,27,금,ARP1,ARP3,L,L1712,A,12:45,,,23
2019,9,27,금,ARP3,ARP1,L,L1712,D,11:35,,,32
2019,9,27,금,ARP1,ARP3,L,L1722,A,16:15,,,25
2019,9,27,금,ARP3,ARP1,L,L1722,D,15:05,,,33
2019,9,27,금,ARP4,ARP3,L,L1802,A,9:25,,,5
2019,9,27,금,ARP3,ARP4,L,L1802,D,8:25,,,32
2019,9,27,금,ARP8,ARP3,L,L1906,A,15:55,,,1
2019,9,27,금,ARP3,ARP8,L,L1906,D,15:05,,,33
2019,9,27,금,ARP6,ARP3,J,J1959,A,16:40,,,4
2019,9,27,금,ARP3,ARP6,J,J1959,D,15:30,,,34
2019,9,27,금,ARP3,ARP1,L,L1713,A,12:55,,,27
2019,9,27,금,ARP1,ARP3,L,L1713,D,11:45,,,20
2019,9,27,금,ARP3,ARP1,L,L1723,A,15:45,,,31
2019,9,27,금,ARP1,ARP3,L,L1723,D,14:35,,,27
2019,9,27,금,ARP3,ARP4,L,L1803,A,9:55,,,27
2019,9,27,금,ARP4,ARP3,L,L1803,D,8:55,,,3
2019,9,27,금,ARP3,ARP6,J,J1960,A,18:25,,,32
2019,9,27,금,ARP6,ARP3,J,J1960,D,17:20,,,6
2019,9,27,금,ARP4,ARP3,L,L1804,A,15:50,,,2
2019,9,27,금,ARP3,ARP4,L,L1804,D,14:45,,,30
2019,9,27,금,ARP3,ARP7,L,L1931,A,7:30,,,15
2019,9,27,금,ARP7,ARP3,L,L1931,D,6:40,,,2
2019,9,27,금,ARP3,ARP1,L,L1715,A,14:00,,,32
2019,9,27,금,ARP1,ARP3,L,L1715,D,12:50,,,23
2019,9,27,금,ARP3,ARP1,L,L1725,A,16:25,,,31
2019,9,27,금,ARP1,ARP3,L,L1725,D,15:15,,,29
2019,9,27,금,ARP3,ARP4,L,L1805,A,11:05,,,33
2019,9,27,금,ARP4,ARP3,L,L1805,D,10:05,,,4
2019,9,27,금,ARP7,ARP3,L,L1932,A,19:00,,,1
2019,9,27,금,ARP3,ARP7,L,L1932,D,18:10,,,36
2019,9,27,금,ARP3,ARP10,M,M1361,A,11:30,,,32
2019,9,27,금,ARP10,ARP3,M,M1361,D,10:00,,,1
2019,9,27,금,ARP3,ARP1,L,L1717,A,14:30,,,34
2019,9,27,금,ARP1,ARP3,L,L1726,A,17:30,,,22
2019,9,27,금,ARP3,ARP1,L,L1726,D,16:20,,,27
2019,9,27,금,ARP3,ARP10,M,M1363,A,18:10,,,36
2019,9,27,금,ARP10,ARP3,M,M1363,D,16:50,,,2
2019,9,27,금,ARP3,ARP1,L,L1701,A,7:30,,,15
2019,9,27,금,ARP1,ARP3,L,L1701,D,6:20,,,8
2019,9,27,금,ARP1,ARP3,L,L1717,D,13:20,,,25
2019,9,27,금,ARP1,ARP3,L,L1718,A,13:55,,,24
2019,9,27,금,ARP3,ARP1,L,L1718,D,12:45,,,28
2019,9,27,금,ARP3,ARP1,L,L1727,A,18:35,,,32
2019,9,27,금,ARP1,ARP3,L,L1727,D,17:25,,,20
2019,9,27,금,ARP4,ARP3,L,L1806,A,19:05,,,3
2019,9,27,금,ARP3,ARP4,L,L1806,D,18:05,,,36
2019,9,27,금,ARP1,ARP4,B,B1850,A,21:00,,,20
2019,9,27,금,ARP5,ARP1,J,J1606,A,11:30,,,1
2019,9,27,금,ARP1,ARP5,J,J1606,D,10:30,,,23
2019,9,27,금,ARP1,ARP5,J,J1607,A,13:10,,,21
2019,9,27,금,ARP5,ARP1,J,J1607,D,12:10,,,2
2019,9,27,금,ARP5,ARP1,J,J1608,A,14:50,,,1
2019,9,27,금,ARP1,ARP5,J,J1608,D,13:50,,,24
2019,9,27,금,ARP8,ARP1,A,A1703,A,10:30,,,7
2019,9,27,금,ARP1,ARP8,A,A1703,D,9:35,,,18
2019,9,27,금,ARP9,ARP1,J,J1334,A,8:30,,,1
2019,9,27,금,ARP1,ARP9,J,J1334,D,7:30,,,14
2019,9,27,금,ARP1,ARP9,J,J1335,A,18:05,,,20
2019,9,27,금,ARP9,ARP1,J,J1335,D,17:05,,,2
2019,9,27,금,ARP1,ARP5,J,J1609,A,16:30,,,24
2019,9,27,금,ARP5,ARP1,J,J1609,D,15:30,,,3
2019,9,27,금,ARP5,ARP1,J,J1610,A,18:10,,,1
2019,9,27,금,ARP1,ARP5,J,J1610,D,17:10,,,22
2019,9,27,금,ARP1,ARP8,A,A1704,A,11:55,,,24
2019,9,27,금,ARP8,ARP1,A,A1704,D,11:00,,,5
2019,9,27,금,ARP1,ARP5,J,J1611,A,19:50,,,26
2019,9,27,금,ARP5,ARP1,J,J1611,D,18:50,,,2
2019,9,27,금,ARP8,ARP1,A,A1707,A,16:50,,,5
2019,9,27,금,ARP1,ARP8,A,A1707,D,16:00,,,28
2019,9,27,금,ARP9,ARP1,J,J1336,A,16:25,,,3
2019,9,27,금,ARP1,ARP9,J,J1336,D,15:25,,,29
2019,9,27,금,ARP1,ARP8,A,A1708,A,18:10,,,26
2019,9,27,금,ARP8,ARP1,A,A1708,D,17:20,,,4
2019,9,27,금,ARP5,ARP1,J,J1612,A,21:05,,,1
2019,9,27,금,ARP1,ARP5,J,J1612,D,20:05,,,22
2019,9,27,금,ARP9,ARP1,A,A1733,A,13:30,,,1
2019,9,27,금,ARP1,ARP9,A,A1733,D,12:35,,,21
2019,9,27,금,ARP4,ARP1,B,B1850,D,20:05,,,5
2019,9,27,금,ARP1,ARP9,J,J1337,A,20:50,,,16
2019,9,27,금,ARP9,ARP1,J,J1337,D,19:50,,,2
2019,9,27,금,ARP12,ARP1,J,J1634,A,7:50,,,1
2019,9,27,금,ARP1,ARP12,J,J1634,D,6:50,,,15
2019,9,27,금,ARP4,ARP1,B,B1851,A,7:50,,,3
2019,9,27,금,ARP1,ARP4,B,B1851,D,6:50,,,15
2019,9,27,금,ARP1,ARP12,J,J1635,A,9:25,,,17
2019,9,27,금,ARP12,ARP1,J,J1635,D,8:25,,,2
2019,9,27,금,ARP1,ARP9,A,A1734,A,15:00,,,30
2019,9,27,금,ARP9,ARP1,A,A1734,D,14:05,,,2
2019,9,27,금,ARP5,ARP1,B,B1891,A,7:00,,,1
2019,9,27,금,ARP1,ARP5,B,B1891,D,6:00,,,1
2019,9,27,금,ARP9,ARP1,A,A1735,A,17:15,,,3
2019,9,27,금,ARP1,ARP9,A,A1735,D,16:20,,,26
2019,9,27,금,ARP1,ARP5,B,B1892,A,13:35,,,23
2019,9,27,금,ARP5,ARP1,B,B1892,D,12:35,,,2
2019,9,27,금,ARP11,ARP1,J,J1538,A,18:05,,,1
2019,9,27,금,ARP1,ARP11,J,J1538,D,17:10,,,22
2019,9,27,금,ARP12,ARP1,J,J1636,A,19:20,,,1
2019,9,27,금,ARP1,ARP12,J,J1636,D,18:20,,,28
2019,9,27,금,ARP1,ARP12,J,J1637,A,20:55,,,16
2019,9,27,금,ARP12,ARP1,J,J1637,D,19:55,,,2
2019,9,27,금,ARP1,ARP9,A,A1736,A,18:45,,,30
2019,9,27,금,ARP9,ARP1,A,A1736,D,17:50,,,3
2019,9,27,금,ARP5,ARP1,B,B1893,A,15:15,,,2
2019,9,27,금,ARP1,ARP5,B,B1893,D,14:15,,,26
2019,9,27,금,ARP1,ARP11,J,J1539,A,19:40,,,27
2019,9,27,금,ARP11,ARP1,J,J1539,D,18:45,,,2
2019,9,27,금,ARP1,ARP5,B,B1894,A,21:00,,,20
2019,9,27,금,ARP5,ARP1,B,B1894,D,20:00,,,1
2019,9,27,금,ARP1,ARP5,J,J1605,A,9:50,,,24
2019,9,27,금,ARP5,ARP1,J,J1605,D,8:50,,,1
2019,9,27,금,ARP15,ARP2,A,A1532,A,8:00,,,1
2019,9,27,금,ARP2,ARP15,A,A1532,D,7:00,,,5
2019,9,27,금,ARP1,ARP2,B,B1814,A,14:55,,,29
2019,9,27,금,ARP2,ARP1,B,B1814,D,14:00,,,11
2019,9,27,금,ARP1,ARP2,B,B1828,A,21:55,,,20
2019,9,27,금,ARP2,ARP1,B,B1828,D,21:00,,,10
2019,9,27,금,ARP1,ARP2,J,J1107,A,10:40,,,22
2019,9,27,금,ARP2,ARP1,J,J1107,D,9:40,,,9
2019,9,27,금,ARP2,ARP1,J,J1108,A,10:05,,,10
2019,9,27,금,ARP1,ARP2,J,J1108,D,9:00,,,18
2019,9,27,금,ARP1,ARP2,J,J1113,A,13:40,,,24
2019,9,27,금,ARP2,ARP1,J,J1113,D,12:40,,,9
2019,9,27,금,ARP15,ARP2,J,J1411,A,17:40,,,3
2019,9,27,금,ARP2,ARP15,A,A1533,A,7:30,,,9
2019,9,27,금,ARP15,ARP2,A,A1533,D,6:30,,,1
2019,9,27,금,ARP1,ARP2,B,B1800,A,7:55,,,15
2019,9,27,금,ARP2,ARP1,B,B1800,D,7:00,,,5
2019,9,27,금,ARP1,ARP2,B,B1816,A,15:55,,,29
2019,9,27,금,ARP2,ARP1,B,B1816,D,15:00,,,13
2019,9,27,금,ARP2,ARP1,B,B1829,A,21:35,,,10
2019,9,27,금,ARP1,ARP2,B,B1829,D,20:30,,,20
2019,9,27,금,ARP1,ARP2,J,J1109,A,11:40,,,20
2019,9,27,금,ARP2,ARP1,J,J1109,D,10:40,,,10
2019,9,27,금,ARP2,ARP1,J,J1114,A,13:05,,,8
2019,9,27,금,ARP1,ARP2,J,J1114,D,12:00,,,23
2019,9,27,금,ARP1,ARP2,J,J1127,A,20:40,,,18
2019,9,27,금,ARP2,ARP1,J,J1127,D,19:40,,,12
2019,9,27,금,ARP2,ARP15,J,J1411,D,16:30,,,8
2019,9,27,금,ARP2,ARP10,M,M1351,A,14:55,,,10
2019,9,27,금,ARP10,ARP2,M,M1351,D,13:55,,,1
2019,9,27,금,ARP15,ARP2,A,A1534,A,17:30,,,2
2019,9,27,금,ARP2,ARP15,A,A1534,D,16:30,,,8
2019,9,27,금,ARP1,ARP2,B,B1802,A,8:55,,,17
2019,9,27,금,ARP2,ARP1,B,B1802,D,8:00,,,13
2019,9,27,금,ARP2,ARP1,B,B1817,A,15:25,,,13
2019,9,27,금,ARP1,ARP2,B,B1817,D,14:30,,,25
2019,9,27,금,ARP1,ARP2,J,J1115,A,14:40,,,30
2019,9,27,금,ARP2,ARP1,J,J1115,D,13:40,,,9
2019,9,27,금,ARP10,ARP2,M,M1352,A,16:25,,,1
2019,9,27,금,ARP2,ARP10,M,M1352,D,15:25,,,13
2019,9,27,금,ARP2,ARP1,B,B1803,A,8:25,,,9
2019,9,27,금,ARP1,ARP2,B,B1803,D,7:30,,,14
2019,9,27,금,ARP1,ARP2,B,B1818,A,16:55,,,24
2019,9,27,금,ARP2,ARP1,B,B1818,D,16:00,,,11
2019,9,27,금,ARP2,ARP1,J,J1116,A,14:05,,,11
2019,9,27,금,ARP1,ARP2,J,J1116,D,13:00,,,21
2019,9,27,금,ARP1,ARP2,J,J1117,A,15:40,,,29
2019,9,27,금,ARP2,ARP1,J,J1117,D,14:40,,,11
2019,9,27,금,ARP2,ARP1,J,J1128,A,20:05,,,11
2019,9,27,금,ARP1,ARP2,J,J1128,D,19:00,,,35
2019,9,27,금,ARP1,ARP2,B,B1804,A,9:55,,,25
2019,9,27,금,ARP2,ARP1,B,B1804,D,9:00,,,5
2019,9,27,금,ARP2,ARP1,B,B1819,A,16:25,,,8
2019,9,27,금,ARP1,ARP2,B,B1819,D,15:30,,,30
2019,9,27,금,ARP1,ARP2,J,J1129,A,21:40,,,21
2019,9,27,금,ARP2,ARP1,J,J1129,D,20:40,,,10
2019,9,27,금,ARP2,ARP1,B,B1805,A,9:25,,,6
2019,9,27,금,ARP1,ARP2,B,B1805,D,8:30,,,19
2019,9,27,금,ARP1,ARP2,B,B1820,A,17:55,,,20
2019,9,27,금,ARP2,ARP1,B,B1820,D,17:00,,,10
2019,9,27,금,ARP2,ARP1,J,J1118,A,15:05,,,12
2019,9,27,금,ARP1,ARP2,J,J1118,D,14:00,,,26
2019,9,27,금,ARP1,ARP2,B,B1806,A,10:55,,,19
2019,9,27,금,ARP2,ARP1,B,B1806,D,10:00,,,10
2019,9,27,금,ARP2,ARP1,B,B1821,A,17:25,,,10
2019,9,27,금,ARP1,ARP2,B,B1821,D,16:30,,,24
2019,9,27,금,ARP1,ARP2,B,B1830,A,22:25,,,22
2019,9,27,금,ARP2,ARP1,B,B1830,D,21:30,,,9
2019,9,27,금,ARP2,ARP1,B,B1831,A,22:25,,,6
2019,9,27,금,ARP1,ARP2,B,B1831,D,21:30,,,21
2019,9,27,금,ARP1,ARP2,J,J1119,A,16:40,,,25
2019,9,27,금,ARP2,ARP1,J,J1119,D,15:40,,,12
2019,9,27,금,ARP2,ARP1,J,J1130,A,21:05,,,11
2019,9,27,금,ARP1,ARP2,J,J1130,D,20:00,,,24
2019,9,27,금,ARP2,ARP1,B,B1807,A,10:25,,,11
2019,9,27,금,ARP1,ARP2,B,B1807,D,9:30,,,20
2019,9,27,금,ARP2,ARP1,J,J1120,A,16:05,,,9
2019,9,27,금,ARP1,ARP2,J,J1120,D,15:00,,,30
2019,9,27,금,ARP2,ARP15,J,J1404,A,9:30,,,7
2019,9,27,금,ARP15,ARP2,J,J1404,D,8:25,,,4
2019,9,27,금,ARP1,ARP2,B,B1822,A,18:55,,,33
2019,9,27,금,ARP2,ARP1,B,B1822,D,18:00,,,10
2019,9,27,금,ARP15,ARP2,J,J1405,A,8:10,,,3
2019,9,27,금,ARP2,ARP15,J,J1405,D,7:05,,,7
2019,9,27,금,ARP1,ARP2,B,B1808,A,11:55,,,24
2019,9,27,금,ARP2,ARP1,B,B1808,D,11:00,,,10
2019,9,27,금,ARP2,ARP1,B,B1823,A,18:25,,,10
2019,9,27,금,ARP1,ARP2,B,B1823,D,17:30,,,22
2019,9,27,금,ARP1,ARP2,J,J1121,A,17:40,,,22
2019,9,27,금,ARP2,ARP1,J,J1121,D,16:40,,,9
2019,9,27,금,ARP2,ARP1,J,J1122,A,17:05,,,10
2019,9,27,금,ARP1,ARP2,J,J1122,D,16:00,,,28
2019,9,27,금,ARP2,ARP15,J,J1406,A,19:30,,,11
2019,9,27,금,ARP15,ARP2,J,J1406,D,18:25,,,3
2019,9,27,금,ARP2,ARP1,B,B1809,A,11:25,,,8
2019,9,27,금,ARP1,ARP2,B,B1809,D,10:30,,,23
2019,9,27,금,ARP1,ARP2,B,B1824,A,19:55,,,24
2019,9,27,금,ARP2,ARP1,B,B1824,D,19:00,,,10
2019,9,27,금,ARP1,ARP2,J,J1103,A,8:00,,,17
2019,9,27,금,ARP2,ARP1,J,J1103,D,7:00,,,5
2019,9,27,금,ARP2,ARP1,B,B1811,A,12:25,,,11
2019,9,27,금,ARP1,ARP2,B,B1811,D,11:30,,,21
2019,9,27,금,ARP2,ARP1,B,B1825,A,19:25,,,11
2019,9,27,금,ARP1,ARP2,B,B1825,D,18:30,,,30
2019,9,27,금,ARP2,ARP1,J,J1104,A,8:05,,,10
2019,9,27,금,ARP1,ARP2,J,J1104,D,7:00,,,19
2019,9,27,금,ARP2,ARP1,J,J1110,A,11:05,,,10
2019,9,27,금,ARP1,ARP2,J,J1110,D,10:00,,,26
2019,9,27,금,ARP1,ARP2,J,J1123,A,18:40,,,27
2019,9,27,금,ARP2,ARP1,J,J1123,D,17:40,,,9
2019,9,27,금,ARP2,ARP1,J,J1124,A,18:05,,,9
2019,9,27,금,ARP1,ARP2,J,J1124,D,17:00,,,22
2019,9,27,금,ARP15,ARP2,J,J1407,A,11:55,,,1
2019,9,27,금,ARP2,ARP15,J,J1407,D,10:50,,,9
2019,9,27,금,ARP1,ARP2,B,B1812,A,13:55,,,24
2019,9,27,금,ARP2,ARP1,B,B1812,D,13:00,,,8
2019,9,27,금,ARP1,ARP2,B,B1826,A,20:55,,,16
2019,9,27,금,ARP2,ARP1,B,B1826,D,20:00,,,12
2019,9,27,금,ARP1,ARP2,H,H1207,A,20:25,,,19
2019,9,27,금,ARP2,ARP1,H,H1207,D,19:30,,,11
2019,9,27,금,ARP1,ARP2,J,J1105,A,9:40,,,20
2019,9,27,금,ARP2,ARP1,J,J1105,D,8:40,,,6
2019,9,27,금,ARP1,ARP2,J,J1111,A,12:40,,,22
2019,9,27,금,ARP2,ARP1,J,J1111,D,11:40,,,9
2019,9,27,금,ARP2,ARP15,J,J1408,A,18:20,,,8
2019,9,27,금,ARP15,ARP2,J,J1408,D,17:15,,,1
2019,9,27,금,ARP2,ARP1,H,H1208,A,20:30,,,10
2019,9,27,금,ARP1,ARP2,H,H1208,D,19:50,,,26
2019,9,27,금,ARP2,ARP1,J,J1112,A,12:05,,,11
2019,9,27,금,ARP1,ARP2,J,J1125,A,19:40,,,27
2019,9,27,금,ARP2,ARP1,J,J1125,D,18:40,,,10
2019,9,27,금,ARP15,ARP2,J,J1409,A,14:35,,,1
2019,9,27,금,ARP2,ARP15,J,J1409,D,13:30,,,7
2019,9,27,금,ARP2,ARP15,A,A1531,A,20:20,,,10
2019,9,27,금,ARP15,ARP2,A,A1531,D,19:20,,,2
2019,9,27,금,ARP2,ARP1,B,B1813,A,13:25,,,7
2019,9,27,금,ARP1,ARP2,B,B1813,D,12:30,,,22
2019,9,27,금,ARP2,ARP1,B,B1827,A,20:25,,,11
2019,9,27,금,ARP1,ARP2,B,B1827,D,19:30,,,26
2019,9,27,금,ARP2,ARP1,J,J1106,A,9:05,,,5
2019,9,27,금,ARP1,ARP2,J,J1106,D,8:00,,,17
2019,9,27,금,ARP1,ARP2,J,J1112,D,11:00,,,19
2019,9,27,금,ARP2,ARP1,J,J1126,A,19:05,,,10
2019,9,27,금,ARP1,ARP2,J,J1126,D,18:00,,,20
2019,9,27,금,ARP2,ARP15,J,J1410,A,20:40,,,10
2019,9,27,금,ARP15,ARP2,J,J1410,D,19:35,,,3
2019,9,27,금,ARP6,ARP3,A,A1234,A,16:15,,,3
2019,9,27,금,ARP3,ARP6,A,A1234,D,15:10,,,36
2019,9,27,금,ARP1,ARP3,A,A1913,D,7:25,,,14
2019,9,27,금,ARP1,ARP3,A,A1936,A,15:00,,,30
2019,9,27,금,ARP3,ARP1,A,A1936,D,13:50,,,33
2019,9,27,금,ARP1,ARP3,A,A1962,A,17:35,,,22
2019,9,27,금,ARP3,ARP1,A,A1962,D,16:25,,,31
2019,9,27,금,ARP1,ARP3,A,A1986,A,21:00,,,20
2019,9,27,금,ARP3,ARP1,A,A1986,D,19:50,,,26
2019,9,27,금,ARP3,ARP1,B,B1021,A,16:00,,,30
2019,9,27,금,ARP1,ARP3,B,B1021,D,14:55,,,29
2019,9,27,금,ARP2,ARP3,B,B1110,A,16:00,,,11
2019,9,27,금,ARP3,ARP2,B,B1110,D,14:55,,,32
2019,9,27,금,ARP2,ARP3,B,B1172,A,19:40,,,12
2019,9,27,금,ARP3,ARP2,B,B1172,D,18:40,,,33
2019,9,27,금,ARP3,ARP2,B,B1173,A,18:05,,,36
2019,9,27,금,ARP2,ARP3,B,B1173,D,17:00,,,10
2019,9,27,금,ARP5,ARP3,B,B1306,A,18:55,,,3
2019,9,27,금,ARP3,ARP5,B,B1306,D,17:45,,,38
2019,9,27,금,ARP1,ARP3,F,F1212,A,13:55,,,24
2019,9,27,금,ARP3,ARP1,F,F1212,D,12:45,,,28
2019,9,27,금,ARP3,ARP1,H,H1107,A,10:10,,,34
2019,9,27,금,ARP1,ARP3,H,H1107,D,9:00,,,18
2019,9,27,금,ARP3,ARP1,H,H1123,A,16:55,,,34
2019,9,27,금,ARP1,ARP3,H,H1123,D,15:45,,,26
2019,9,27,금,ARP3,ARP1,H,H1145,A,18:05,,,36
2019,9,27,금,ARP1,ARP3,H,H1145,D,16:55,,,24
2019,9,27,금,ARP2,ARP3,H,H1508,A,15:00,,,13
2019,9,27,금,ARP3,ARP2,H,H1508,D,14:05,,,31
2019,9,27,금,ARP4,ARP3,H,H1704,A,15:30,,,1
2019,9,27,금,ARP3,ARP4,H,H1704,D,14:25,,,32
2019,9,27,금,ARP1,ARP3,I,I1317,D,15:20,,,30
2019,9,27,금,ARP1,ARP3,I,I1336,A,22:15,,,18
2019,9,27,금,ARP3,ARP1,I,I1336,D,21:05,,,36
2019,9,27,금,ARP2,ARP3,I,I1562,A,11:30,,,9
2019,9,27,금,ARP3,ARP2,I,I1562,D,10:30,,,31
2019,9,27,금,ARP3,ARP8,I,I1592,D,9:30,,,34
2019,9,27,금,ARP2,ARP3,J,J1017,A,21:35,,,10
2019,9,27,금,ARP3,ARP2,J,J1017,D,20:30,,,36
2019,9,27,금,ARP3,ARP2,J,J1018,A,19:30,,,28
2019,9,27,금,ARP2,ARP3,J,J1018,D,18:30,,,10
2019,9,27,금,ARP1,ARP3,J,J1215,A,11:45,,,20
2019,9,27,금,ARP3,ARP1,J,J1215,D,10:35,,,32
2019,9,27,금,ARP3,ARP1,J,J1232,A,14:20,,,29
2019,9,27,금,ARP1,ARP3,J,J1232,D,13:10,,,21
2019,9,27,금,ARP1,ARP3,J,J1267,A,22:15,,,18
2019,9,27,금,ARP3,ARP1,J,J1267,D,21:05,,,36
2019,9,27,금,ARP3,ARP1,J,J1268,A,22:10,,,15
2019,9,27,금,ARP1,ARP3,J,J1268,D,21:00,,,20
2019,9,27,금,ARP3,ARP6,A,A1235,A,18:20,,,32
2019,9,27,금,ARP6,ARP3,A,A1235,D,17:10,,,5
2019,9,27,금,ARP1,ARP3,A,A1914,A,10:30,,,23
2019,9,27,금,ARP3,ARP1,A,A1914,D,9:20,,,33
2019,9,27,금,ARP3,ARP1,A,A1941,A,12:25,,,25
2019,9,27,금,ARP1,ARP3,A,A1941,D,11:15,,,19
2019,9,27,금,ARP3,ARP1,A,A1963,A,16:15,,,25
2019,9,27,금,ARP1,ARP3,A,A1963,D,15:05,,,28
2019,9,27,금,ARP3,ARP1,A,A1991,A,20:35,,,37
2019,9,27,금,ARP1,ARP3,A,A1991,D,19:20,,,28
2019,9,27,금,ARP1,ARP3,B,B1022,A,21:25,,,20
2019,9,27,금,ARP3,ARP1,B,B1022,D,20:10,,,32
2019,9,27,금,ARP3,ARP1,B,B1023,A,19:30,,,28
2019,9,27,금,ARP1,ARP3,B,B1023,D,18:20,,,28
2019,9,27,금,ARP3,ARP2,B,B1111,A,14:20,,,29
2019,9,27,금,ARP2,ARP3,B,B1111,D,13:20,,,7
2019,9,27,금,ARP2,ARP3,B,B1182,A,14:25,,,10
2019,9,27,금,ARP3,ARP2,B,B1182,D,13:25,,,31
2019,9,27,금,ARP3,ARP5,B,B1307,A,17:10,,,37
2019,9,27,금,ARP5,ARP3,B,B1307,D,16:00,,,3
2019,9,27,금,ARP3,ARP1,F,F1213,A,13:00,,,30
2019,9,27,금,ARP1,ARP3,F,F1213,D,11:50,,,21
2019,9,27,금,ARP1,ARP3,F,F1226,A,19:35,,,26
2019,9,27,금,ARP3,ARP1,F,F1226,D,18:25,,,32
2019,9,27,금,ARP3,ARP6,F,F1701,A,8:50,,,41
2019,9,27,금,ARP6,ARP3,F,F1701,D,7:50,,,3
2019,9,27,금,ARP1,ARP3,H,H1108,A,12:00,,,23
2019,9,27,금,ARP3,ARP1,H,H1108,D,10:50,,,32
2019,9,27,금,ARP1,ARP3,H,H1124,A,19:00,,,35
2019,9,27,금,ARP3,ARP1,H,H1124,D,17:50,,,40
2019,9,27,금,ARP1,ARP3,H,H1146,A,19:50,,,26
2019,9,27,금,ARP3,ARP1,H,H1146,D,18:40,,,33
2019,9,27,금,ARP3,ARP1,H,H1147,A,21:45,,,28
2019,9,27,금,ARP1,ARP3,H,H1147,D,20:35,,,20
2019,9,27,금,ARP3,ARP2,H,H1509,A,13:20,,,30
2019,9,27,금,ARP2,ARP3,H,H1509,D,12:20,,,10
2019,9,27,금,ARP3,ARP4,H,H1705,A,17:15,,,38
2019,9,27,금,ARP4,ARP3,H,H1705,D,16:05,,,3
2019,9,27,금,ARP1,ARP3,I,I1318,A,14:20,,,26
2019,9,27,금,ARP3,ARP1,I,I1318,D,13:05,,,33
2019,9,27,금,ARP1,ARP3,I,I1338,A,22:20,,,21
2019,9,27,금,ARP3,ARP2,I,I1563,A,13:05,,,33
2019,9,27,금,ARP2,ARP3,I,I1563,D,12:05,,,11
2019,9,27,금,ARP3,ARP8,I,I1593,A,12:05,,,32
2019,9,27,금,ARP8,ARP3,I,I1593,D,11:15,,,5
2019,9,27,금,ARP2,ARP3,J,J1019,A,21:45,,,9
2019,9,27,금,ARP3,ARP2,J,J1019,D,20:45,,,37
2019,9,27,금,ARP3,ARP1,J,J1216,A,11:15,,,32
2019,9,27,금,ARP1,ARP3,J,J1216,D,10:05,,,24
2019,9,27,금,ARP1,ARP3,J,J1217,A,11:55,,,24
2019,9,27,금,ARP3,ARP1,J,J1217,D,10:45,,,31
2019,9,27,금,ARP3,ARP1,J,J1250,A,17:50,,,40
2019,9,27,금,ARP1,ARP3,J,J1250,D,16:40,,,25
2019,9,27,금,ARP1,ARP3,J,J1251,A,19:15,,,29
2019,9,27,금,ARP3,ARP1,J,J1251,D,18:05,,,36
2019,9,27,금,ARP3,ARP1,J,J1270,A,22:20,,,9
2019,9,27,금,ARP1,ARP3,J,J1270,D,21:10,,,20
2019,9,27,금,ARP6,ARP3,A,A1236,A,21:45,,,1
2019,9,27,금,ARP3,ARP6,A,A1236,D,20:35,,,37
2019,9,27,금,ARP3,ARP1,A,A1915,A,9:05,,,32
2019,9,27,금,ARP1,ARP3,A,A1915,D,7:55,,,15
2019,9,27,금,ARP1,ARP3,A,A1964,A,18:05,,,20
